dataset_id,title,source_family,source_zip_path,raw_relative_path,source_resolution,source_content_status,preview_feasibility_status,preview_eligibility_blockers,raster_member_path,wms_member_path,crs,native_bounds,wgs84_bounds,raster_width,raster_height,band_count,dtype,nodata,sample_width,sample_height,sample_valid_pixel_count,sample_unique_value_count,sample_min,sample_max,visual_signal_status,wms_value_class_count,error_message
vl_virtualspecies_rocksandwortminuartiastricta_728,rock sandwort (Minuartia stricta),virtual_layer,virtual_layers/virtualspecies.rocksandwortminuartiastricta.728.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rocksandwortminuartiastricta.728.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rocksandwortminuartiastricta.728.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockselaginellaselaginellarupestris_228,rock selaginella (Selaginella rupestris),virtual_layer,virtual_layers/virtualspecies.rockselaginellaselaginellarupestris.228.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockselaginellaselaginellarupestris.228.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockselaginellaselaginellarupestris.228.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockslidecheckerspotchlosynewhitneyi_711,Rockslide Checkerspot (Chlosyne whitneyi),virtual_layer,virtual_layers/virtualspecies.rockslidecheckerspotchlosynewhitneyi.711.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockslidecheckerspotchlosynewhitneyi.711.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockslidecheckerspotchlosynewhitneyi.711.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockslidelarkspurdelphiniumglareosum_60,rockslide larkspur (Delphinium glareosum),virtual_layer,virtual_layers/virtualspecies.rockslidelarkspurdelphiniumglareosum.60.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockslidelarkspurdelphiniumglareosum.60.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockslidelarkspurdelphiniumglareosum.60.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockwrensalpinctesobsoletus_368,Rock Wren (Salpinctes obsoletus),virtual_layer,virtual_layers/virtualspecies.rockwrensalpinctesobsoletus.368.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockwrensalpinctesobsoletus.368.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockwrensalpinctesobsoletus.368.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountaincapshellacroloxuscoloradensis_1152,Rocky Mountain Capshell (Acroloxus coloradensis),virtual_layer,virtual_layers/virtualspecies.rockymountaincapshellacroloxuscoloradensis.1152.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountaincapshellacroloxuscoloradensis.1152.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountaincapshellacroloxuscoloradensis.1152.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainclubrushschoenoplectussaximontanus_209,Rocky Mountain clubrush (Schoenoplectus saximontanus),virtual_layer,virtual_layers/virtualspecies.rockymountainclubrushschoenoplectussaximontanus.209.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainclubrushschoenoplectussaximontanus.209.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainclubrushschoenoplectussaximontanus.209.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainfingernailclamsphaeriumpatella_942,Rocky Mountain Fingernailclam (Sphaerium patella),virtual_layer,virtual_layers/virtualspecies.rockymountainfingernailclamsphaeriumpatella.942.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainfingernailclamsphaeriumpatella.942.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainfingernailclamsphaeriumpatella.942.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainparnassianolympiannussubspeciesparnassiussmintheusolympiannus_269,"Rocky Mountain Parnassian, olympiannus subspecies (Parnassius smintheus olympiannus)",virtual_layer,virtual_layers/virtualspecies.rockymountainparnassianolympiannussubspeciesparnassiussmintheusolympiannus.269.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainparnassianolympiannussubspeciesparnassiussmintheusolympiannus.269.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainparnassianolympiannussubspeciesparnassiussmintheusolympiannus.269.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainridgedmusselgonideaangulata_394,Rocky Mountain Ridged Mussel (Gonidea angulata),virtual_layer,virtual_layers/virtualspecies.rockymountainridgedmusselgonideaangulata.394.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainridgedmusselgonideaangulata.394.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainridgedmusselgonideaangulata.394.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainsandwortminuartiaaustromontana_795,Rocky Mountain sandwort (Minuartia austromontana),virtual_layer,virtual_layers/virtualspecies.rockymountainsandwortminuartiaaustromontana.795.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainsandwortminuartiaaustromontana.795.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainsandwortminuartiaaustromontana.795.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainsnailoreohelixstrigosa_1151,Rocky Mountainsnail (Oreohelix strigosa),virtual_layer,virtual_layers/virtualspecies.rockymountainsnailoreohelixstrigosa.1151.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainsnailoreohelixstrigosa.1151.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainsnailoreohelixstrigosa.1151.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountaintailedfrogascaphusmontanus_966,Rocky Mountain Tailed Frog (Ascaphus montanus),virtual_layer,virtual_layers/virtualspecies.rockymountaintailedfrogascaphusmontanus.966.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountaintailedfrogascaphusmontanus.966.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountaintailedfrogascaphusmontanus.966.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rockymountainwillowherbepilobiumsaximontanum_142,Rocky Mountain willowherb (Epilobium saximontanum),virtual_layer,virtual_layers/virtualspecies.rockymountainwillowherbepilobiumsaximontanum.142.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rockymountainwillowherbepilobiumsaximontanum.142.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rockymountainwillowherbepilobiumsaximontanum.142.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rooseveltelkcervuscanadensisroosevelti_949,Roosevelt Elk (Cervus canadensis roosevelti),virtual_layer,virtual_layers/virtualspecies.rooseveltelkcervuscanadensisroosevelti.949.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rooseveltelkcervuscanadensisroosevelti.949.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rooseveltelkcervuscanadensisroosevelti.949.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rossavensgeumrossiivarrossii_158,Ross' avens (Geum rossii var. rossii),virtual_layer,virtual_layers/virtualspecies.rossavensgeumrossiivarrossii.158.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rossavensgeumrossiivarrossii.158.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rossavensgeumrossiivarrossii.158.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rosyowlcloverorthocarpusbracteosus_207,rosy owl-clover (Orthocarpus bracteosus),virtual_layer,virtual_layers/virtualspecies.rosyowlcloverorthocarpusbracteosus.207.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rosyowlcloverorthocarpusbracteosus.207.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rosyowlcloverorthocarpusbracteosus.207.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rotundphysaphysellacolumbiana_901,Rotund Physa (Physella columbiana),virtual_layer,virtual_layers/virtualspecies.rotundphysaphysellacolumbiana.901.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rotundphysaphysellacolumbiana.901.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rotundphysaphysellacolumbiana.901.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_roughdropseedsporoboluscompositusvarcompositus_874,rough dropseed (Sporobolus compositus var. compositus),virtual_layer,virtual_layers/virtualspecies.roughdropseedsporoboluscompositusvarcompositus.874.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.roughdropseedsporoboluscompositusvarcompositus.874.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.roughdropseedsporoboluscompositusvarcompositus.874.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_roughleavedastereurybiaradulina_219,rough-leaved aster (Eurybia radulina),virtual_layer,virtual_layers/virtualspecies.roughleavedastereurybiaradulina.219.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.roughleavedastereurybiaradulina.219.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.roughleavedastereurybiaradulina.219.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_roughleggedhawkbuteolagopus_0,Rough-legged Hawk (Buteo lagopus),virtual_layer,virtual_layers/virtualspecies.roughleggedhawkbuteolagopus.0.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.roughleggedhawkbuteolagopus.0.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.roughleggedhawkbuteolagopus.0.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rubberboacharinabottae_959,Rubber Boa (Charina bottae),virtual_layer,virtual_layers/virtualspecies.rubberboacharinabottae.959.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rubberboacharinabottae.959.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rubberboacharinabottae.959.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_ruffedgrousebonasaumbellus_1063,Ruffed Grouse (Bonasa umbellus),virtual_layer,virtual_layers/virtualspecies.ruffedgrousebonasaumbellus.1063.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.ruffedgrousebonasaumbellus.1063.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.ruffedgrousebonasaumbellus.1063.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rufoushummingbirdselasphorusrufus_1100,Rufous Hummingbird (Selasphorus rufus),virtual_layer,virtual_layers/virtualspecies.rufoushummingbirdselasphorusrufus.1100.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rufoushummingbirdselasphorusrufus.1100.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rufoushummingbirdselasphorusrufus.1100.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rustyblackbirdeuphaguscarolinus_1082,Rusty Blackbird (Euphagus carolinus),virtual_layer,virtual_layers/virtualspecies.rustyblackbirdeuphaguscarolinus.1082.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rustyblackbirdeuphaguscarolinus.1082.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rustyblackbirdeuphaguscarolinus.1082.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rustycordmossentosthodonrubiginosus_964,rusty cord-moss (Entosthodon rubiginosus),virtual_layer,virtual_layers/virtualspecies.rustycordmossentosthodonrubiginosus.964.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rustycordmossentosthodonrubiginosus.964.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rustycordmossentosthodonrubiginosus.964.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_rustywoodrushluzularufescens_457,rusty wood-rush (Luzula rufescens),virtual_layer,virtual_layers/virtualspecies.rustywoodrushluzularufescens.457.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.rustywoodrushluzularufescens.457.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.rustywoodrushluzularufescens.457.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sagebrushtigerbeetlecicindelapugetana_337,Sagebrush Tiger Beetle (Cicindela pugetana),virtual_layer,virtual_layers/virtualspecies.sagebrushtigerbeetlecicindelapugetana.337.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sagebrushtigerbeetlecicindelapugetana.337.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sagebrushtigerbeetlecicindelapugetana.337.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sagethrasheroreoscoptesmontanus_1000,Sage Thrasher (Oreoscoptes montanus),virtual_layer,virtual_layers/virtualspecies.sagethrasheroreoscoptesmontanus.1000.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sagethrasheroreoscoptesmontanus.1000.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sagethrasheroreoscoptesmontanus.1000.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_salishdaisyerigeronsalishii_467,Salish daisy (Erigeron salishii),virtual_layer,virtual_layers/virtualspecies.salishdaisyerigeronsalishii.467.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.salishdaisyerigeronsalishii.467.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.salishdaisyerigeronsalishii.467.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_salishsuckercatostomussp4_166,Salish Sucker (Catostomus sp. 4),virtual_layer,virtual_layers/virtualspecies.salishsuckercatostomussp4.166.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.salishsuckercatostomussp4.166.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.salishsuckercatostomussp4.166.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_saltwatercressarabidopsissalsuginea_57,saltwater cress (Arabidopsis salsuginea),virtual_layer,virtual_layers/virtualspecies.saltwatercressarabidopsissalsuginea.57.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.saltwatercressarabidopsissalsuginea.57.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.saltwatercressarabidopsissalsuginea.57.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandbergsdesertparsleylomatiumsandbergii_595,Sandberg's desert-parsley (Lomatium sandbergii),virtual_layer,virtual_layers/virtualspecies.sandbergsdesertparsleylomatiumsandbergii.595.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandbergsdesertparsleylomatiumsandbergii.595.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandbergsdesertparsleylomatiumsandbergii.595.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sanddunesedgecarexpansa_139,sand-dune sedge (Carex pansa),virtual_layer,virtual_layers/virtualspecies.sanddunesedgecarexpansa.139.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sanddunesedgecarexpansa.139.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sanddunesedgecarexpansa.139.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sanddunewheatgrass_69,Sand-Dune Wheatgrass,virtual_layer,virtual_layers/virtualspecies.sanddunewheatgrass.69.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sanddunewheatgrass.69.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sanddunewheatgrass.69.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sanddwellingwallflowererysimumarenicolavartorulosum_790,sand-dwelling wallflower (Erysimum arenicola var. torulosum),virtual_layer,virtual_layers/virtualspecies.sanddwellingwallflowererysimumarenicolavartorulosum.790.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sanddwellingwallflowererysimumarenicolavartorulosum.790.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sanddwellingwallflowererysimumarenicolavartorulosum.790.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandhillcranegruscanadensis_1121,Sandhill Crane (Grus canadensis),virtual_layer,virtual_layers/virtualspecies.sandhillcranegruscanadensis.1121.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandhillcranegruscanadensis.1121.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandhillcranegruscanadensis.1121.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandhillskipperpolitessabuleti_431,Sandhill Skipper (Polites sabuleti),virtual_layer,virtual_layers/virtualspecies.sandhillskipperpolitessabuleti.431.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandhillskipperpolitessabuleti.431.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandhillskipperpolitessabuleti.431.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandlacepodthysanocarpuscurvipes_284,sand lacepod (Thysanocarpus curvipes),virtual_layer,virtual_layers/virtualspecies.sandlacepodthysanocarpuscurvipes.284.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandlacepodthysanocarpuscurvipes.284.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandlacepodthysanocarpuscurvipes.284.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandmatcardionemaramosissimum_143,sandmat (Cardionema ramosissimum),virtual_layer,virtual_layers/virtualspecies.sandmatcardionemaramosissimum.143.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandmatcardionemaramosissimum.143.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandmatcardionemaramosissimum.143.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_sandverbenamothcopablepharonfuscum_124,Sand-verbena Moth (Copablepharon fuscum),virtual_layer,virtual_layers/virtualspecies.sandverbenamothcopablepharonfuscum.124.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.sandverbenamothcopablepharonfuscum.124.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.sandverbenamothcopablepharonfuscum.124.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualspecies_satinflowerolsyniumdouglasiivarinflatum_737,satinflower (Olsynium douglasii var. inflatum),virtual_layer,virtual_layers/virtualspecies.satinflowerolsyniumdouglasiivarinflatum.737.zip,raw/hectaresbc_2022_export/virtual_layers/virtualspecies.satinflowerolsyniumdouglasiivarinflatum.737.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualspecies.satinflowerolsyniumdouglasiivarinflatum.737.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
